-18.58349	-27.879416
-23.65559	-31.521164
-22.327534	-29.147892
-21.867188	-31.003809
-24.896362	-29.727037
-20.304657	-29.325073
14.704028	-3.2785861
14.407461	-1.0097432
-2.2988465	-23.316359
-4.5209384	-22.279486
-1.6633173	-21.690731
-3.5010457	-20.853146
21.357018	15.147452
10.6919155	16.075972
13.416957	17.210796
-6.6197605	20.669292
-4.031341	20.458258
-30.029352	-14.543779
-36.899487	-11.266738
-32.52103	-11.637235
-33.402912	-13.130002
-29.974474	-6.2632236
-30.135315	-8.441195
-28.279465	-6.5823293
7.2110085	11.862586
-25.64079	-2.4129899
10.110477	12.560986
11.801084	11.9352455
14.660497	15.147637
13.649272	12.492705
35.873318	8.721803
34.635254	10.189514
35.716896	13.030613
37.243126	11.303517
37.44595	13.85826
39.53601	15.929884
-10.574698	-24.034355
-12.352592	-25.008488
-14.211518	-24.74751
-9.237282	-21.611471
-11.29438	-22.10879
-14.062907	-22.346004
-22.070608	-1.5809863
-20.703245	-0.81626123
-21.329292	-8.675631
-19.452652	-8.2527895
-20.43811	-2.7673328
-23.137537	-7.1295347
16.611399	-5.900205
2.5501425	19.204885
12.300374	-13.955348
9.74316	-13.572631
6.9798765	-16.141464
11.235011	-12.572787
-7.66536	-25.199507
-12.285158	-28.024157
-9.852373	-29.930353
-8.984782	-26.99492
-7.1441345	-27.961344
-17.910707	14.378327
-40.654285	-12.904913
-10.054788	-9.250973
-8.646974	-8.617035
-42.76414	-10.168644
-43.97854	-9.054308
-39.20761	-14.524482
-40.406254	-10.329457
-44.14101	-4.9048448
-12.881468	-0.0517171
-17.341969	-8.775412
-13.95671	-2.8206413
-10.899106	-1.6743183
-9.519846	-1.4431685
-34.742096	-22.612265
-34.951878	-24.1414
-38.130413	-28.388096
-42.519535	-30.082228
-36.90676	-26.987782
-43.690517	-31.305244
25.499142	21.118208
27.662222	20.446295
28.03306	17.267265
29.283339	18.96711
28.797773	14.705497
29.62324	20.67464
3.3341343	12.545521
4.9660077	11.956117
39.95755	7.834507
43.06577	8.734289
40.571392	9.502722
0.11014118	8.463282
3.479733	23.725023
0.48120224	22.872952
2.0891101	25.703442
0.6203881	25.509535
1.6496924	-1.1024911
1.4735589	21.64846
8.625523	16.89034
-20.8275	-5.6177773
-18.445774	6.2323217
-17.533571	8.233396
-17.65756	9.971562
-19.58126	10.358741
-19.54278	8.172163
21.801693	11.58449
20.201344	8.20691
16.292376	5.970514
17.737122	6.3712816
15.504695	8.052332
21.244717	9.498305
-35.029354	-5.8627067
-33.046005	-4.280253
-34.99075	-3.5456798
-36.81696	-4.4451375
-37.289017	-6.2177267
-26.6676	2.2447326
-29.861113	-11.726404
-42.282173	-7.8324656
-7.702612	-7.1238275
-3.3647888	3.5631325
-3.9543214	0.41991127
-0.12446277	-1.2989805
-33.881523	-31.246788
-34.891796	-33.47141
-35.649998	-31.675077
-36.024944	-35.679684
-36.938446	-33.0333
-41.94232	-33.38587
-40.441517	-32.03573
-28.000925	5.9059396
-30.878923	6.982648
-31.804789	5.695838
-31.380379	9.370281
-37.53788	-24.784645
-33.078735	9.624428
-29.181404	2.797692
-31.078724	0.7407212
-28.251015	1.024305
-29.697315	-0.73820734
-11.997399	19.140623
-32.267395	-17.01572
30.294563	12.552545
31.382051	11.366995
29.462969	8.316624
33.95665	6.3741393
31.082335	8.444449
32.872597	4.960235
