49.46771	-3.2830462
18.25542	-20.263937
33.461002	-23.883291
21.10712	-20.57903
34.735367	-22.009146
56.48015	-12.377591
25.308823	-2.788823
35.14559	-26.254957
33.916645	-15.182184
12.986879	22.09449
49.15122	8.232466
10.546227	-7.712075
-5.297047	6.9792557
-31.575401	14.887391
-42.653408	11.575543
9.591857	-6.540968
-4.870643	-12.416239
5.0100236	5.5749226
42.611263	-7.055172
40.76998	-23.501194
0.7494674	2.6628563
24.85423	5.7017736
43.0303	-14.46916
41.73726	-24.335781
44.6971	-22.948282
11.882191	12.615238
-0.89479864	-2.3867764
-5.4315653	-10.731183
-19.166082	-3.9772913
18.43296	-26.102348
33.886585	-2.8586318
32.00838	-14.319045
50.513107	-28.623184
51.739822	-20.629148
16.095766	21.184374
19.84714	-14.11091
37.550797	7.23882
43.361874	16.555632
28.560051	-4.1820006
40.87198	13.05443
52.667297	-30.622593
32.57795	-28.254236
6.0945053	-12.790632
-0.9003382	3.5745845
-19.063969	6.579162
-21.474516	-4.0798383
13.389939	-4.659289
8.814495	-11.189026
44.862984	-15.246855
8.054571	6.4340987
14.587005	-1.9719903
-21.767536	8.924784
52.34318	-8.632204
51.29178	-26.798048
19.542511	-0.0052371114
32.133762	-20.838896
29.82343	-6.489333
14.415474	-3.681716
22.61093	8.428033
53.989933	-3.7386878
17.16997	-12.114249
40.49335	6.408101
34.56195	-4.123585
55.542587	-24.196
40.599003	-7.020304
-6.713778	-12.060432
33.583504	-16.519764
-8.984594	-10.243418
24.262518	-7.434488
21.18444	-25.492348
30.223476	5.880476
8.860442	7.96494
23.732515	7.1873093
20.383482	-15.261062
9.668306	3.5667863
7.717362	9.017001
8.009308	4.717895
56.63997	-28.64333
-21.079094	8.3335495
42.44662	-17.666819
54.597397	-5.066464
28.495962	7.070469
52.45793	-26.41569
29.358814	-27.330364
35.133312	-20.251478
31.436892	-24.147915
48.279797	-4.9457655
45.601994	8.027127
10.524686	-24.569515
-37.4511	-10.0963745
24.461454	-1.8994875
-37.244686	-6.86027
40.25993	19.608055
53.701344	-26.34855
39.955658	-28.458261
32.770145	5.395305
38.652893	19.880884
14.885831	-21.214478
30.17058	-5.32887
52.125942	-22.484604
8.738963	24.458971
57.256866	9.030792
9.377819	20.298702
9.136742	22.57901
2.131621	35.138805
52.390457	-7.362679
27.588547	5.1224732
34.095264	0.979035
41.50021	-12.794418
-9.317062	43.63066
26.740843	14.480374
56.684067	-1.0331807
41.90324	11.293109
37.211372	20.608128
20.569748	21.512413
39.499294	-11.574555
10.439426	16.881802
51.828804	-24.767416
48.55922	-8.276196
37.464413	1.3812727
42.034134	-19.479565
16.367474	-19.365545
13.270528	23.30081
35.64226	1.755031
53.005486	6.1136413
27.56187	24.335669
57.728123	-2.903511
35.239628	11.497045
50.336746	8.496974
13.258531	18.718845
26.229269	9.480672
-1.5051756	38.43543
46.03415	6.336111
45.587257	-12.037732
23.469828	25.125572
59.461517	8.1359825
48.821583	-23.424734
56.918083	-8.855219
24.875866	25.415773
37.76873	17.27496
59.7699	10.50903
29.174503	-0.68760437
40.68403	16.338488
16.34926	18.079498
0.580239	7.259169
23.51494	21.343224
44.361107	10.497721
48.60826	5.6127977
48.150627	1.4778053
52.898445	2.1191018
37.783245	18.658634
17.693483	29.139267
27.769478	26.783655
60.235226	5.880352
48.29283	4.256473
-1.4555025	39.46418
30.358585	-0.08108987
35.581573	6.722309
48.458862	-0.23621543
37.532497	-11.893026
-49.8863	-32.87885
-47.66589	-26.568996
28.61208	-30.074114
-30.667095	-3.7721598
-39.14153	1.3195902
-59.85906	-17.89983
-31.740658	-4.5606923
-39.987312	22.488928
-17.280409	6.0236425
-19.555843	30.759726
-24.508778	-2.0509322
-42.101288	-26.737955
-42.644463	-22.230076
35.600212	27.27902
-52.748867	-30.307915
-42.173286	-35.044884
-45.00112	-31.64605
-25.725254	29.122477
