-1.9165382	-1.3676066
0.47893322	7.5681334
-3.8499703	6.424336
-4.5863395	-3.0966485
0.5325746	1.8453993
1.2439979	3.7763822
-1.8655851	2.4894917
2.0527349	2.309193
1.6416007	0.25312185
3.9858463	1.6411287
-0.6355453	-0.635887
-2.1073432	0.5924922
-4.3851585	-2.252086
-1.4351436	1.8976036
1.1620156	8.5758705
-2.6417599	1.6640062
-6.2203436	-1.470383
-11.206844	-2.749533
3.6902847	2.4879496
2.8988993	0.16318738
1.8912	1.4942687
2.383047	1.3748507
2.3149295	-1.1953287
-0.043120384	0.36546355
-1.0267279	0.065711625
0.68736774	1.115329
1.929073	0.62888074
-8.466245	-2.3066971
-1.2743076	0.931948
-0.08834639	2.803749
-2.0638428	-3.4288042
-3.9462986	-4.650196
3.6923122	-3.0347211
2.964647	3.421884
-1.6072383	4.630065
0.42214137	3.3430352
-0.064053215	3.469935
-0.16434842	2.665826
1.691097	-3.0315423
0.24270795	-1.0571551
1.697947	-2.612837
-0.44809538	-2.3548489
