-20.958002	24.88469
25.691282	43.879093
-56.95556	-6.2642226
-58.330147	-6.281163
23.571115	50.069107
-44.086887	11.852607
-46.723694	-35.88412
-44.836643	14.779216
-43.319157	-5.0535808
78.71355	-9.858668
-28.04992	16.746813
14.284211	28.173923
-54.747475	-4.4809823
-9.046081	49.625553
17.14381	24.353315
-42.413765	-10.080392
-36.43596	12.023558
25.038725	49.37675
-35.85097	0.17590463
-33.027275	13.850756
-37.923454	8.362135
-36.752064	-42.173504
-23.250444	26.915804
-56.014072	-4.778945
-37.08883	-35.41041
72.16847	-18.023163
-44.856247	13.785018
-23.93018	25.436388
-34.110588	8.539823
-9.859102	49.468643
29.840752	46.95603
-43.26282	13.696275
-40.6465	-47.510963
-21.877699	28.066309
8.144958	26.316269
-4.030184	18.635721
-36.282658	12.884775
75.28819	-7.9719462
76.96867	-7.275545
74.152214	-10.592976
-7.3526945	22.390783
-19.148254	18.014875
76.03185	-7.0600033
-0.30520895	19.106506
-18.64153	22.185736
77.910866	-11.768673
-37.26514	9.751005
23.353008	49.44566
71.47703	-18.231527
-41.497417	-24.740137
-44.93655	-9.061095
-32.689964	9.798188
29.817202	48.535023
29.644308	47.68163
17.230516	28.840084
24.433104	41.44894
7.994084	27.049248
-42.81805	-6.6945777
-39.846424	-11.256277
77.987564	-10.330794
-28.329414	-5.38107
-48.067085	-36.35568
-28.415476	18.063763
-33.919086	10.846257
77.87473	-8.737451
-28.88226	-5.9782534
-38.912834	14.905601
73.24099	-11.126302
-42.94434	-2.1487648
-47.947823	10.975783
-41.1952	-22.576857
-54.86779	-3.3975284
-47.7444	9.507151
-7.939765	22.548111
-38.917557	-18.560331
26.43116	39.48997
75.135994	-12.102788
-42.541363	-26.569786
-40.13454	-12.964051
41.560894	-5.1705675
-29.774353	13.028556
-33.98726	-23.1623
-46.150856	-36.268795
-43.272423	-0.9965874
-28.935213	9.085184
-41.90022	-49.40872
-33.579044	-43.721943
-52.8592	-4.7253675
-47.579514	8.358316
-17.966034	11.303102
-45.44035	-8.176908
-40.548008	-25.745184
-33.385376	-7.9432807
-41.29986	-46.843143
-30.817295	10.914575
-39.288094	-12.273676
16.353996	27.686539
-36.22079	-34.543285
9.364586	56.36103
-24.55749	24.18636
8.948819	54.833065
