5.0823474	39.50545
4.190219	39.83553
-10.171126	1.0832534
-8.143798	43.19448
2.1331756	40.086884
6.848201	44.627365
6.8395963	44.62737
-10.079254	42.10856
-71.17955	-9.139839
-67.22764	-3.3950765
-66.173225	5.330527
-25.150738	11.6758
39.558823	-46.373222
29.676632	-11.307402
-7.5639753	-43.009113
-7.5441236	-43.05312
-9.631769	-40.52324
27.481018	7.7805696
27.566967	7.8665576
20.669874	44.281513
32.731045	-6.8731217
32.520565	-7.1460967
33.210426	-5.311951
30.870321	-11.136527
-11.449647	49.197342
69.75881	-10.161667
-24.56588	12.512576
-0.6733657	-38.666836
7.635788	-28.102316
3.960175	-28.743217
24.157415	55.84435
29.800829	-4.4465876
-26.349329	-20.796726
-8.933527	2.6856942
-7.256114	32.810852
-69.37555	-10.627497
-59.47171	-13.7555065
6.8794346	2.0287762
-39.09245	29.128765
69.4162	3.3115714
23.044384	-38.754913
23.22985	-38.692795
7.624816	-41.675415
7.5816503	-41.428047
33.7346	2.4016378
-13.802359	51.94656
-76.8722	-2.7463534
-76.852295	-2.7587006
-58.88982	26.526491
22.615875	-39.984512
15.185305	-32.2788
27.73506	55.188313
-67.74113	2.0056674
-72.217705	1.7057865
39.632607	-40.041367
0.3372471	-17.680542
16.769327	52.543762
2.6854715	41.46336
1.5208012	41.132683
-0.89385605	39.258133
-5.354448	37.201603
-34.086277	-22.656189
-54.391964	-10.278301
-52.385464	-1.173224
-36.41923	23.192192
-34.4007	11.351022
